name,producer,href,image_url,description
Strong English Breakfast   80 Tea Bags,17,https://twinings.co.uk/products/strong-english-breakfast-80-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Strong-English-Breakfast-80-Tea-Bags_540x.jpg?v=1619774171,"What does it taste like? Strong by name, strong by nature. This is the breakfast tea you love, but more so. Bold and full of flavour.  Where does it come from? It's hard to have a favourite tea at Twinings. But if we had to pick, this would be it. We travelled the world to find the perfect balance of leaves from the best tea gardens in Assam, Africa and Sri Lanka. Of these, the African teas are grown to the East of the Great Rift Valley make it particularly special.  What makes this tea different? East of the rift, African teas get the perfect amount of sun and rain. They add a real brightness and character to this blend. Blended and packed in Hampshire."
Superblends Matcha  20 Envelopes,17,https://twinings.co.uk/products/superblends-matcha-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-twinings-superblends-matcha-20-envelopes_4e8317e1-0637-4435-89e1-85eeba5c5056_540x.jpg?v=1619778759,"Cranberry & Lime flavoured Green Tea with Matcha and added Manganese.  Whether you're brand new to Matcha or looking for a fruity twist on an old favourite, our Matcha Superblend teabags are a great place to start. Matcha is an important part of Japanese culture, where the preparation of this powdered tea takes centre stage. We've combined Matcha with pan-fired Chinese Green Tea to deliver a fresh, balanced, almost nutty flavour.  +Manganese contributes to normal energy-yielding metabolism. Enjoy at least 1 cup a day as part of a varied, balanced diet and healthy lifestyle.What does it taste like? We have carefully blended in the flavours of Cranberry & Lime to brighten, lift and soften the taste of Matcha in this blend. It's juicy, fresh tasting and easy to drink.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Superblends Beetroot  20 Envelopes,17,https://twinings.co.uk/products/superblends-beetroot-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-twinings-superblends-beetroot-20-envelopes_4ecb5957-b7bc-4379-a251-6cb183592412_540x.jpg?v=1619778477,"Orange and Ginger Flavoured Infusion with Beetroot and added Thiamin.  Beetroot is a colourful and tasty addition to any meal. We've been inspired to blend it into a delicious caffeine free infusion. Combined with warming ginger and the sweet juicy taste or orange it's perfect to enjoy at any time of day.  +Thiamin (vitamin B1) contributes to the normal function of the heart. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.  What does it taste like? Sweet earthy beetroot is followed by the juicy taste of orange and the subtle warmth of ginger giving a refreshing, well-rounded blend.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
"Camomile, Honey & Vanilla  20 Tea Bags",17,https://twinings.co.uk/products/camomile-honey-vanilla-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Camomile-Honey-Vanilla-20-Single-Tea-Bags_540x.jpg?v=1619775509,"What does it taste like? Camomile flowers swaying in the light breeze are a magnet for busy bees in the summer months. With just a touch of gorgeously rich honey flavour and a hint of vanilla flavour.  How do I drink it? Using one bag per person, pour on boiling water and infuse for two to three minutes. Leave for a little longer if you prefer a stronger taste."
Peppermint & Strawberry  20 Tea Bags,17,https://twinings.co.uk/products/peppermint-strawberry-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Peppermint-Strawberry-20-Tea-Bags_540x.jpg?v=1619775909,"Strawberry flavoured Peppermint infusion with a hint of Black Pepper.  Discover irresistible infusions for the flavour curious. Tempting fruit and herbal infusions, packed full of extraordinary flavours and natural ingredients. Sugar free, all natural ingredients and caffeine free.  Cool, refreshing peppermint meets sweet strawberry in this lively infusion. We've added just a touch of black peppercorn for a subtle kick at the end which makes for a really invigorating, punchy drink."
Green Tea & Pomegranate  20 Tea Bags,17,https://twinings.co.uk/products/green-tea-pomegranate-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Green-Tea-Pomegranate-20-Single-Tea-Bags_540x.jpg?v=1619614752,"Pomegranate is a deep pink fruit. Its naturally sharp yet sweet flavour blends perfectly with green tea.So take a little moment for yourself and enjoy its refreshing taste.  Nowadays, the Pomegranate is widely grown in south west China and is thought to have been originally brought here by the sea traders amongst their spices, teas and precious stones, which they traded along the legendary route of the ""Silk Road"".  How do I drink it? We suggest brewing this tea for a maximum of 2 minutes, any longer and you may lose the delicate taste. Allow one single tea bag per person, boil the kettle and let it cool slightly before pouring."
Rooibos & Honey  20 Tea Bags,17,https://twinings.co.uk/products/rooibos-honey-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Rooibos-Honey-20-Tea-Bags_540x.jpg?v=1619775960,"Honey and Fig flavour Rooibos infusion with Cinnamon.  Discover irresistible infusions for the flavour curious. Tempting fruit and herbal infusions, packed full of extraordinary flavours and natural ingredients. Sugar free, all natural ingredients and caffeine free.  We've blended full-bodied, rich rooibos with the flavours of sweet, slightly floral, honey & warming spiced fig for an indulgent, toasty infusion. Wrap your hands around your favourite mug and breathe in the sweet, spicy aroma."
Camomile & Orange  20 Tea Bags,17,https://twinings.co.uk/products/camomile-orange-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Camomile-Orange-20-Tea-Bags_540x.jpg?v=1619775828,"Sweet Orange flavoured Camomile infusion with Lime Flower.  Discover irresistible infusions for the flavour curious. Tempting fruit and herbal infusions, packed full of extraordinary flavours and natural ingredients. Sugar free, all natural ingredients and caffeine free.  Our Camomile & Orange blend is light, delicate & warming. We've added a gentle hint of floral limeflower which has a subtle sweetness. Perfect for when you need to pause & take a breather."
Green Tea & Ginger  20 Tea Bags,17,https://twinings.co.uk/products/green-tea-ginger-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Green-Tea-Ginger-20-Single-Tea-Bags_540x.jpg?v=1619614612,"Ginger must be one of the world's best-loved ingredients, used across continents to add a touch of zing. Soothing and just a little bit spicy, this is the perfect tea to relax with.The richness of real ginger has been added to this delicate green tea to create a spicy yet soothing drink.Ginger has to be one of the world's best-loved ingredients, used across continents to add zing to salads and spice up stir fries. Closer to home, we love the raw, tangy heat that adds depth to traditional family favourites. Now we've added the richness of real ginger to our delicate green tea.  How do I drink it? We suggest brewing this tea for a maximum of 2 minutes, any longer and you may lose the delicate taste. Allow one single tea bag per person, boil the kettle and let it cool slightly before pouring."
Superblends Metabolism  20 Envelopes,17,https://twinings.co.uk/products/superblends-metabolism-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/ArticleImageSquare1000x930px_1600x1600px_4_540x.jpg?v=1692198297,"Peppermint flavoured Herbal Infusion with Spiced Green Tea, Nettle and added Zinc.Let your body do its thing! Our bright and breezy blend of green tea, peppermint and nettle is inspired by feeling confident and energised. We've added Zinc too, which contributes to your normal carbohydrate metabolism.What does it taste like?Lightly spiced green tea gets a lift with fresh tasting peppermint while nettle adds a subtle depth of flavour - all blended with a hint of sweetness for a clean-tasting, invigorating cup.Nettle - Nettle is a popular and versatile herb that is widely used in food and drink. It has a smooth and subtle taste and was traditionally foraged as one of the earliest wild greens. Green Tea - Our crisp green leaves start their journey in dewy, misty tea gardens and are gently pan fried to create the delicious taste that we know and love. Peppermint - Peppermint is a bright and uplifting herb that is much-loved due to its invigorating and refreshing taste, making it a perfect pick-me-up for anytime of the day.Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Assam  80 Tea Bags,17,https://twinings.co.uk/products/assam-80-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Assam-80-Tea-Bags_540x.jpg?v=1619774548,"What does it taste like? A bold, satisfying, proper cup of tea with a full- bodied, lasting flavour.  Where does it come from? There are only two places in the world where tea plants are native. Assam innorth-east India is one of them. We've been sourcing tea from gardens on the flood plains of the Brahmaputra River since 1838. You learn a thing or two in almost 200 years, like which leaves give the best flavour. That's how we know our Assam contains only the best. (China's the other one, in case you were wondering).  What makes this tea different? Our Assam leaves aren't picked until June because that's when they start making the best-tasting tea. Off-peak is just not the same.  Blended and packed in Hampshire."
Earl Grey  80 Tea Bags,17,https://twinings.co.uk/products/earl-grey-80-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/Twinings-Earl-Grey-80-Tea-Bags_ce81a370-23fc-446b-9aef-a86a7b6b224d_540x.jpg?v=1700040277,"Tea with the fragrant flavour of bergamot & lemon.  Our Classic Blend In 1831 we created Earl Grey tea in our shop on the Strand on the request of the Prime Minister. He loved it so much he gave his name to it. Before long it had taken London by storm and it is still a firm favourite amongst people who like things with a twist, who travel off the beaten track and don't always play by the rules.  What does it taste like? Our classic Earl Grey. A delicate tea with a delicious twist of citrusy bergamot.  What makes this tea different? We carefully select a tea that is light, delicate and refreshing. It blends perfectly with the unique citrusy bergamot. Blended and packed in Hampshire."
